id,name,minplayers,maxplayers,minplaytime,maxplaytime,minage,bayesaverage,complexity,yearpublished
113401,Timeline: Events,2.0,8.0,15.0,15.0,8.0,6.34936,1.0855,2011
42776,Gears of War: The Board Game,1.0,4.0,60.0,180.0,13.0,6.78119,2.8829,2011
287084,Oriflamme,3.0,5.0,15.0,30.0,10.0,6.54814,1.6855,2019
361545,Twilight Inscription,1.0,8.0,90.0,120.0,14.0,6.77799,3.2108,2022
245643,Luxor,2.0,4.0,45.0,45.0,8.0,6.64232,1.9091,2018
43528,World Without End,2.0,4.0,90.0,120.0,12.0,6.6603,2.8206,2009
326494,The Adventures of Robin Hood,2.0,4.0,60.0,60.0,10.0,6.77762,1.8287,2021
104710,Wiz-War (Eighth Edition),2.0,4.0,30.0,60.0,14.0,6.53001,2.3187,2012
62227,"Labyrinth: The War on Terror, 2001 – ?",1.0,2.0,180.0,180.0,12.0,6.8719,3.6926,2010
292375,The Great Wall,1.0,4.0,120.0,180.0,13.0,6.98451,3.9057,2021
16747,Tumblin' Dice,1.0,6.0,20.0,45.0,7.0,6.70549,1.0494,2004
9440,Maharaja: The Game of Palace Building in India,2.0,5.0,90.0,90.0,12.0,6.574,3.1695,2004
169255,A Game of Thrones: The Card Game (Second Edition),2.0,4.0,60.0,120.0,14.0,6.7716,3.5325,2015
4095,Star Munchkin,3.0,6.0,90.0,90.0,10.0,5.82175,1.7439,2002
119432,Snowdonia,1.0,5.0,30.0,90.0,10.0,6.73209,2.9934,2012
32125,Felicity: The Cat in the Sack,3.0,5.0,20.0,20.0,8.0,6.21661,1.3958,2007
329551,Mosaic: A Story of Civilization,2.0,6.0,120.0,120.0,14.0,6.80983,3.0541,2022
119788,Hyperborea,2.0,6.0,50.0,150.0,14.0,6.60986,3.1619,2014
251219,Istanbul: Big Box,2.0,5.0,40.0,90.0,10.0,7.16633,2.5,2018
332290,Stardew Valley: The Board Game,1.0,4.0,60.0,150.0,13.0,6.68944,2.7751,2021
274638,Unmatched: Robin Hood vs. Bigfoot,2.0,2.0,20.0,20.0,9.0,7.06834,1.9385,2019
28259,Cutthroat Caverns,3.0,6.0,90.0,90.0,12.0,6.14282,2.0837,2007
171669,Discoveries: The Journals of Lewis & Clark,2.0,4.0,60.0,60.0,14.0,6.52555,2.3558,2015
355433,boop.,2.0,2.0,20.0,30.0,10.0,6.50334,1.3796,2022
265402,In the Hall of the Mountain King,2.0,5.0,90.0,90.0,12.0,6.84297,2.8643,2019
206051,Insider,4.0,8.0,15.0,15.0,9.0,6.52482,1.1081,2016
299659,Clash of Cultures: Monumental Edition,2.0,4.0,180.0,240.0,14.0,7.31279,3.7435,2021
148203,Dutch Blitz,2.0,4.0,1.0,15.0,8.0,6.29762,1.2385,1960
494,Ave Caesar,2.0,6.0,30.0,30.0,12.0,6.27965,1.3558,1989
4324,Risk: The Lord of the Rings,2.0,4.0,120.0,120.0,9.0,5.74013,2.2695,2002
42052,Vinhos,2.0,4.0,60.0,135.0,12.0,6.82071,4.2004,2010
274533,Throw Throw Burrito,2.0,6.0,15.0,15.0,7.0,5.90876,1.0952,2019
158900,Samurai Spirit,1.0,7.0,20.0,45.0,10.0,6.2157,2.133,2014
348450,Lacrimosa,1.0,4.0,90.0,90.0,14.0,6.90464,3.1597,2022
234,Hannibal: Rome vs. Carthage,2.0,2.0,150.0,150.0,12.0,7.01121,3.4542,1996
150999,Valley of the Kings,2.0,4.0,45.0,45.0,14.0,6.51929,2.1829,2014
305682,Rolling Realms,1.0,6.0,30.0,30.0,14.0,6.58296,2.0,2021
175621,Epic Card Game,2.0,4.0,20.0,40.0,13.0,6.03674,2.516,2015
27364,Caylus Magna Carta,2.0,4.0,45.0,75.0,10.0,6.43125,2.871,2007
26990,Container,3.0,5.0,60.0,90.0,12.0,6.62756,3.2244,2007
370913,Star Wars: The Clone Wars,1.0,5.0,60.0,60.0,14.0,6.81036,2.163,2022
154458,Akrotiri,2.0,2.0,45.0,45.0,13.0,6.60107,2.6382,2014
298065,Santa Monica,2.0,4.0,45.0,45.0,14.0,6.58381,2.1533,2020
284760,Disney Villainous: Evil Comes Prepared,2.0,3.0,40.0,60.0,10.0,6.74245,2.3115,2019
361,Hare & Tortoise,2.0,6.0,45.0,45.0,8.0,6.24133,1.9223,1973
37628,Haggis,2.0,4.0,45.0,45.0,13.0,6.54128,2.0996,2010
318182,Imperium: Legends,1.0,4.0,40.0,160.0,14.0,7.04422,3.7561,2021
35497,Fauna,2.0,6.0,45.0,60.0,8.0,6.53277,1.4453,2008
319910,Pagan: Fate of Roanoke,2.0,2.0,30.0,60.0,12.0,7.04556,3.0331,2022
337765,Brian Boru: High King of Ireland,3.0,5.0,60.0,90.0,14.0,6.82139,2.5621,2021
42487,Lost Cities: The Board Game,2.0,4.0,30.0,60.0,8.0,6.36115,1.7308,2008
191051,Outlive,2.0,4.0,40.0,110.0,14.0,6.63765,3.0347,2017
925,Werewolf,8.0,24.0,60.0,60.0,8.0,6.07426,1.3805,1986
197070,Massive Darkness,1.0,6.0,120.0,120.0,14.0,6.44458,2.5676,2017
402676,Cities,2.0,4.0,45.0,45.0,14.0,6.67148,1.8857,2024
129948,The Palaces of Carrara,2.0,4.0,60.0,60.0,10.0,6.59088,2.5878,2012
43868,The Adventurers: The Temple of Chac,2.0,6.0,45.0,45.0,10.0,6.22697,1.6596,2009
129736,Cockroach Poker Royal,2.0,6.0,15.0,25.0,8.0,6.50061,1.1406,2012
300753,Cross Clues,2.0,6.0,5.0,10.0,7.0,6.59511,1.0887,2020
332800,Summoner Wars (Second Edition),2.0,2.0,40.0,60.0,9.0,7.1402,2.576,2021
3737,Operation,1.0,6.0,10.0,10.0,6.0,4.57419,1.1063,1965
398,Botswana,2.0,5.0,20.0,30.0,7.0,6.49721,1.2781,1994
33154,Wasabi!,2.0,4.0,30.0,45.0,10.0,6.16026,1.9009,2008
256788,Detective Club,4.0,8.0,45.0,45.0,8.0,6.71391,1.2308,2018
41010,My First Carcassonne,2.0,4.0,10.0,20.0,4.0,6.22731,1.1276,2009
151022,Baseball Highlights: 2045,1.0,4.0,45.0,45.0,9.0,6.83774,2.1964,2015
362944,War of the Ring: The Card Game,2.0,4.0,90.0,120.0,13.0,6.85199,2.9814,2022
137988,Zombicide Season 2: Prison Outbreak,1.0,6.0,60.0,60.0,13.0,6.63997,2.6735,2013
341530,Super Mega Lucky Box,1.0,6.0,20.0,20.0,8.0,6.47649,1.2593,2021
148319,Tragedy Looper,2.0,4.0,120.0,120.0,13.0,6.59423,3.5463,2011
347703,First Rat,1.0,5.0,30.0,75.0,10.0,6.83803,2.2721,2022
160010,Conan,2.0,5.0,90.0,90.0,14.0,6.78637,2.7752,2016
329841,Ticket to Ride: Europe – 15th Anniversary,2.0,5.0,30.0,60.0,8.0,7.23711,1.87,2021
368017,Point City,1.0,4.0,15.0,30.0,10.0,6.58091,1.6881,2023
191231,Via Nebula,2.0,4.0,45.0,60.0,12.0,6.50512,2.2536,2016
215341,Thunderstone Quest,2.0,4.0,60.0,90.0,14.0,6.93545,2.8932,2018
132,Caesar & Cleopatra,2.0,2.0,60.0,60.0,10.0,6.0869,1.9133,1997
279254,Ecos: First Continent,2.0,6.0,45.0,75.0,14.0,6.55592,2.5738,2019
228660,Betrayal at Baldur's Gate,3.0,6.0,60.0,60.0,12.0,6.44444,2.5833,2017
145639,Coconuts,2.0,4.0,20.0,20.0,6.0,6.49835,1.0429,2013
45358,Alhambra: Big Box,2.0,6.0,60.0,60.0,8.0,6.80748,2.3383,2009
195043,Welcome Back to the Dungeon,2.0,4.0,30.0,30.0,10.0,6.27217,1.3056,2016
368061,Zoo Vadis,3.0,7.0,20.0,40.0,10.0,6.7912,2.0952,2023
35815,A Touch of Evil: The Supernatural Game,2.0,8.0,60.0,120.0,12.0,6.42377,2.5651,2008
298383,Golem,1.0,4.0,90.0,120.0,14.0,6.81607,4.0092,2021
116998,Thunderstone Advance: Towers of Ruin,1.0,5.0,45.0,45.0,12.0,6.6733,2.746,2012
241266,Little Town,2.0,4.0,30.0,60.0,10.0,6.55953,1.9448,2017
299684,Khôra: Rise of an Empire,2.0,4.0,75.0,75.0,14.0,6.71192,2.7455,2021
377470,Sail,2.0,2.0,20.0,20.0,11.0,6.66933,2.2143,2023
16496,Roma,2.0,2.0,45.0,45.0,8.0,6.30508,2.0085,2005
176083,Hit Z Road,1.0,4.0,30.0,60.0,12.0,6.30898,1.8661,2016
9203,Wings of War: Famous Aces,2.0,4.0,20.0,20.0,10.0,6.36572,1.7347,2004
124,Primordial Soup,3.0,4.0,90.0,90.0,12.0,6.43825,2.7358,1997
144553,The Builders: Middle Ages,2.0,4.0,30.0,30.0,10.0,6.12997,1.8214,2013
165950,Beasty Bar,2.0,4.0,20.0,20.0,8.0,6.34785,1.4079,2014
19600,Antike,2.0,6.0,120.0,120.0,12.0,6.52234,2.9907,2005
336382,Marvel United: X-Men,1.0,5.0,40.0,40.0,14.0,7.08793,1.9916,2021
205610,A Game of Thrones: Hand of the King,2.0,4.0,15.0,30.0,14.0,6.18931,1.243,2016
144797,Argent: The Consortium,2.0,5.0,60.0,150.0,10.0,6.88415,3.7531,2015
191894,Imagine,3.0,8.0,20.0,20.0,12.0,6.32351,1.0606,2015
329845,Stella: Dixit Universe,3.0,6.0,30.0,30.0,8.0,6.65771,1.165,2021
271869,Sushi Roll,2.0,5.0,20.0,20.0,8.0,6.46863,1.2805,2019
13122,Antiquity,2.0,4.0,120.0,180.0,14.0,7.05555,4.3224,2004
368058,The Wolves,2.0,5.0,75.0,75.0,14.0,6.62119,2.82,2022
104347,Santiago de Cuba,2.0,4.0,40.0,75.0,10.0,6.40476,2.1464,2011
30957,Tribune: Primus Inter Pares,2.0,5.0,60.0,120.0,12.0,6.62264,2.8676,2007
121288,Dixit: Journey,3.0,6.0,30.0,30.0,8.0,6.71179,1.2556,2012
260300,Dungeon Mayhem,2.0,4.0,10.0,10.0,8.0,6.30417,1.1466,2018
270314,Ohanami,2.0,4.0,20.0,20.0,8.0,6.65092,1.1583,2019
177590,"13 Days: The Cuban Missile Crisis, 1962",2.0,2.0,45.0,45.0,10.0,6.60477,2.3396,2015
1117,You're Bluffing!,3.0,5.0,45.0,45.0,10.0,6.18314,1.6294,1985
95527,Madeira,2.0,4.0,60.0,150.0,12.0,6.83823,4.3013,2013
190082,Whitehall Mystery,2.0,4.0,45.0,60.0,13.0,6.80944,2.1286,2017
267319,Roam,2.0,4.0,30.0,45.0,8.0,6.65052,1.8462,2019
309630,Small World of Warcraft,2.0,5.0,40.0,80.0,8.0,6.58285,2.6814,2020
224710,Zombicide: Green Horde,1.0,6.0,60.0,60.0,14.0,6.79953,2.4667,2018
307305,Bullet♥︎,1.0,4.0,10.0,20.0,13.0,6.86496,2.1552,2021
1041,San Marco,3.0,4.0,75.0,75.0,10.0,6.60426,2.6742,2001
291845,Three Sisters,1.0,4.0,30.0,60.0,14.0,6.81893,2.6406,2022
106217,Hawaii,2.0,5.0,60.0,60.0,13.0,6.5509,2.9023,2011
197831,Dark Souls: The Board Game,1.0,4.0,90.0,120.0,14.0,5.92121,3.1565,2017
256589,Rallyman: GT,1.0,6.0,45.0,60.0,14.0,6.49948,2.1972,2020
306040,Merv: The Heart of the Silk Road,1.0,4.0,90.0,90.0,14.0,6.78567,3.4355,2020
119506,Freedom: The Underground Railroad,1.0,4.0,60.0,120.0,13.0,6.85822,2.914,2013
175199,Mottainai,2.0,5.0,15.0,30.0,13.0,6.51942,3.1701,2015
41002,Vasco da Gama,2.0,4.0,60.0,120.0,12.0,6.62392,3.232,2009
192074,Odin's Ravens (Second Edition),2.0,2.0,15.0,30.0,10.0,6.45407,1.2353,2016
311988,Frostpunk: The Board Game,1.0,4.0,120.0,150.0,16.0,7.11366,4.4077,2022
402283,Courtisans,2.0,5.0,20.0,30.0,8.0,6.62572,1.3,2024
155873,Power Grid Deluxe: Europe/North America,2.0,6.0,120.0,120.0,12.0,7.0962,3.2013,2014
224,History of the World,3.0,6.0,135.0,270.0,12.0,6.5268,2.7649,1991
318009,Dinosaur Island: Rawr 'n Write,1.0,4.0,30.0,45.0,10.0,6.89454,2.8547,2021
338628,Trails,2.0,4.0,20.0,40.0,10.0,6.45877,1.8584,2021
5737,Domaine,2.0,4.0,60.0,60.0,12.0,6.46573,2.7071,2003
273477,Obscurio,2.0,8.0,40.0,40.0,10.0,6.50303,1.9125,2019
30645,Tammany Hall,3.0,5.0,90.0,90.0,12.0,6.65073,2.7778,2007
191300,Archaeology: The New Expedition,2.0,5.0,20.0,30.0,10.0,6.5471,1.2696,2016
1410,Trouble,2.0,4.0,45.0,45.0,4.0,4.36167,1.0679,1965
280794,Etherfields,1.0,4.0,90.0,180.0,12.0,6.86536,3.5825,2020
180511,Shakespeare,1.0,4.0,20.0,90.0,13.0,6.74341,3.0104,2015
290359,Undaunted: North Africa,2.0,2.0,45.0,60.0,14.0,6.93914,2.3333,2020
220517,The Shipwreck Arcana,2.0,5.0,10.0,30.0,12.0,6.74866,2.2299,2017
176558,Mafia de Cuba,6.0,12.0,10.0,20.0,10.0,6.15052,1.4731,2015
383607,Barcelona,1.0,4.0,60.0,90.0,14.0,6.94863,3.3614,2023
12902,Carcassonne: The City,2.0,4.0,30.0,45.0,8.0,6.60764,2.2642,2004
94362,Rune Age,1.0,4.0,20.0,60.0,13.0,6.31585,2.2941,2011
104363,Rex: Final Days of an Empire,3.0,6.0,120.0,180.0,14.0,6.47953,3.2974,2012
553,Chez Geek,2.0,5.0,60.0,60.0,13.0,5.57785,1.4153,1999
18100,China,3.0,5.0,45.0,45.0,12.0,6.47338,2.2819,2005
282171,Trial by Trolley,3.0,13.0,30.0,90.0,14.0,5.77053,1.0238,2020
2338,Starship Catan,2.0,2.0,60.0,60.0,12.0,6.35979,2.4635,2001
332386,Brew,2.0,4.0,45.0,90.0,10.0,6.4517,2.4519,2021
528,ZÈRTZ,2.0,2.0,30.0,60.0,9.0,6.63135,2.7347,1999
252153,Tang Garden,1.0,4.0,40.0,60.0,14.0,6.63473,2.6377,2019
245961,Fleet: The Dice Game,1.0,4.0,30.0,45.0,8.0,6.86942,2.505,2018
296108,Terraforming Mars: The Dice Game,1.0,4.0,45.0,45.0,14.0,6.63852,2.4118,2023
1339,Dungeon!,1.0,8.0,30.0,60.0,8.0,5.75584,1.5527,1975
317457,Dinosaur World,2.0,4.0,60.0,120.0,10.0,6.6455,3.2733,2021
118247,Lucky Numbers,1.0,4.0,20.0,20.0,8.0,6.06745,1.1345,2012
1159,Evo,3.0,5.0,60.0,120.0,12.0,6.37313,2.3422,2001
99875,Martian Dice,2.0,99.0,10.0,10.0,8.0,5.90139,1.0681,2011
269595,Copenhagen,2.0,4.0,20.0,40.0,8.0,6.41632,1.6848,2019
296237,Warp's Edge,1.0,1.0,30.0,45.0,10.0,6.86823,2.3896,2020
397385,Pirates of Maracaibo,1.0,4.0,40.0,100.0,12.0,7.07936,2.8819,2023
269511,Cooper Island,1.0,4.0,60.0,120.0,12.0,6.82259,4.159,2019
148729,Maquis,1.0,1.0,30.0,30.0,14.0,6.74391,2.1914,2013
270971,Era: Medieval Age,1.0,4.0,45.0,60.0,8.0,6.5766,2.2613,2019
183880,Risk: Star Wars Edition,2.0,4.0,30.0,45.0,10.0,6.4492,1.8725,2015
411875,Pixies,2.0,5.0,30.0,30.0,8.0,6.514,1.2261,2024
52461,Legacy: The Testament of Duke de Crecy,1.0,4.0,60.0,60.0,8.0,6.54774,2.722,2013
128996,1775: Rebellion,2.0,4.0,60.0,120.0,10.0,6.86846,2.3226,2013
25643,Arkadia,2.0,4.0,45.0,60.0,10.0,6.41691,2.5656,2006
262211,Cloudspire,1.0,4.0,90.0,180.0,13.0,7.16175,4.3962,2019
2596,Villa Paletti,2.0,4.0,30.0,30.0,8.0,6.08828,1.1594,2001
131325,Timeline: General Interest,2.0,8.0,15.0,15.0,8.0,6.30349,1.0696,2012
192836,The Colonists,1.0,4.0,30.0,360.0,12.0,6.80638,4.0635,2016
34887,Revolution!,3.0,4.0,60.0,60.0,13.0,6.26306,2.0357,2009
183006,Qwinto,2.0,6.0,15.0,15.0,8.0,6.41013,1.3077,2015
300300,Chronicles of Crime: 1400,1.0,4.0,60.0,90.0,12.0,6.77267,1.9888,2020
277458,Kluster,1.0,4.0,10.0,20.0,14.0,6.15496,1.041,2018
17025,Poison,3.0,6.0,30.0,30.0,8.0,6.09902,1.1906,2005
25568,Metropolys,2.0,4.0,30.0,60.0,8.0,6.51843,2.202,2008
273330,Bloodborne: The Board Game,1.0,4.0,45.0,75.0,14.0,6.79092,3.0702,2021
1472,Five Crowns,1.0,7.0,30.0,30.0,8.0,5.85074,1.2129,1996
227456,Escape the Dark Castle,1.0,4.0,20.0,45.0,14.0,6.40859,1.2229,2017
204836,Escape Room: The Game,3.0,5.0,60.0,60.0,16.0,6.37855,2.2542,2016
180852,Tiny Epic Western,1.0,4.0,30.0,45.0,14.0,6.19601,2.8678,2016
9625,Struggle of Empires,2.0,7.0,180.0,240.0,13.0,6.79907,3.5903,2004
174785,Mare Nostrum: Empires,3.0,5.0,90.0,120.0,14.0,6.7737,2.9864,2016
342810,Marrakesh,2.0,4.0,120.0,120.0,14.0,7.15332,3.4527,2022
325414,Happy Little Dinosaurs,2.0,4.0,30.0,60.0,8.0,5.82205,1.3944,2021
94,Union Pacific,2.0,6.0,90.0,90.0,12.0,6.59629,2.5458,1999
363307,Evergreen,1.0,4.0,45.0,45.0,8.0,6.73967,2.1322,2022
239942,Black Rose Wars,2.0,4.0,90.0,90.0,14.0,6.93117,3.4355,2019
288169,The Fox in the Forest Duet,2.0,2.0,30.0,30.0,10.0,6.42879,1.7717,2020
232988,The Castles of Burgundy: The Dice Game,1.0,5.0,15.0,30.0,10.0,6.37363,1.8916,2017
296100,Rococo: Deluxe Edition,1.0,5.0,60.0,120.0,14.0,7.22707,3.0602,2020
249381,The Estates,2.0,5.0,40.0,60.0,10.0,6.75142,2.3077,2018
146312,Ghost Fightin' Treasure Hunters,2.0,4.0,30.0,30.0,8.0,6.52207,1.6212,2013
281549,Beast,2.0,4.0,60.0,120.0,14.0,6.66391,3.0537,2023
240,Britannia,3.0,5.0,180.0,300.0,12.0,6.55267,3.1608,1986
241590,Smart10,2.0,8.0,20.0,120.0,10.0,6.73891,1.1731,2017
130176,Tales & Games: The Hare & the Tortoise,2.0,5.0,15.0,20.0,7.0,6.499,1.3718,2011
98351,Core Worlds,2.0,5.0,60.0,120.0,10.0,6.54817,2.8939,2011
141423,Dead Men Tell No Tales,2.0,5.0,60.0,75.0,13.0,6.48896,2.5605,2015
18258,Mission: Red Planet,3.0,5.0,60.0,60.0,10.0,6.39263,2.3178,2005
244608,Menara,1.0,4.0,10.0,60.0,8.0,6.72926,1.5488,2018
381297,Unmatched Adventures: Tales to Amaze,1.0,4.0,20.0,60.0,9.0,7.00349,2.3205,2023
399941,River of Gold,2.0,4.0,60.0,90.0,14.0,6.81546,2.4897,2024
163839,Feudum,2.0,5.0,80.0,180.0,12.0,6.76285,4.591,2018
315610,Massive Darkness 2: Hellscape,1.0,6.0,60.0,60.0,14.0,7.00122,2.7661,2022
84419,Space Empires 4X,1.0,4.0,60.0,240.0,14.0,6.88837,3.365,2011
256,Mississippi Queen,3.0,5.0,45.0,45.0,10.0,6.01607,1.6978,1997
284936,Café,1.0,4.0,20.0,45.0,8.0,6.5306,2.0538,2020
170,Family Business,2.0,6.0,30.0,30.0,8.0,5.8352,1.3178,1982
3837,Rat-a-Tat Cat,2.0,6.0,10.0,10.0,6.0,5.94029,1.1183,1995
95103,Fortune and Glory: The Cliffhanger Game,1.0,8.0,90.0,240.0,12.0,6.50337,2.881,2011
1513,The Republic of Rome,1.0,6.0,300.0,300.0,14.0,6.74609,4.3653,1990
255692,New Frontiers,2.0,5.0,45.0,75.0,14.0,6.71086,2.9615,2018
181345,Dr. Eureka,2.0,4.0,15.0,15.0,8.0,6.16175,1.0588,2015
320390,Kabuto Sumo,2.0,4.0,15.0,15.0,0.0,6.26331,1.1867,2021
36235,The Duke,2.0,2.0,30.0,30.0,13.0,6.63821,2.4643,2013
178336,World's Fair 1893,2.0,4.0,35.0,45.0,10.0,6.54284,2.0348,2016
65515,Nuns on the Run,2.0,8.0,45.0,60.0,10.0,6.12452,2.0699,2010
1502,Hotel,2.0,4.0,60.0,60.0,8.0,5.46664,1.3937,1974
31563,Middle-Earth Quest,2.0,4.0,180.0,180.0,13.0,6.67236,3.5488,2009
223953,Kitchen Rush,1.0,4.0,30.0,45.0,12.0,6.57766,2.1935,2017
195544,Tides of Madness,2.0,2.0,20.0,20.0,10.0,6.26847,1.4884,2016
266121,Unlock!: Heroic Adventures,1.0,6.0,60.0,60.0,10.0,6.82526,2.2549,2018
283863,The Magnificent,1.0,4.0,60.0,90.0,14.0,6.74952,3.134,2019
245487,Orchard: 9 card solitaire game,1.0,1.0,5.0,10.0,8.0,6.5826,1.1901,2018
233678,Indian Summer,1.0,4.0,15.0,60.0,10.0,6.28417,2.1529,2017
19100,Hacienda,2.0,5.0,60.0,90.0,10.0,6.39669,2.6302,2005
234477,Battle for Rokugan,2.0,5.0,60.0,90.0,14.0,6.66672,2.741,2017
332398,Everdell: The Complete Collection,1.0,6.0,40.0,120.0,10.0,7.51522,3.0988,2022
172047,The Others,2.0,5.0,90.0,90.0,14.0,6.56499,3.0565,2016
3685,Hammer of the Scots,2.0,2.0,120.0,180.0,12.0,6.77253,2.95,2002
131287,Panamax,2.0,4.0,90.0,120.0,12.0,6.6558,3.7568,2014
196526,Coffee Roaster,1.0,1.0,10.0,30.0,12.0,6.6504,2.1497,2015
291508,Tiny Epic Dinosaurs,1.0,4.0,30.0,60.0,14.0,6.61188,2.6522,2020
24742,Cold War: CIA vs KGB,2.0,2.0,30.0,60.0,12.0,6.1996,1.8544,2007
38159,Ultimate Werewolf: Ultimate Edition,5.0,68.0,30.0,90.0,8.0,6.37261,1.494,2008
132372,Guildhall,2.0,4.0,30.0,45.0,10.0,6.37676,2.0661,2012
256570,Crown of Emara,1.0,4.0,45.0,75.0,12.0,6.67201,3.0426,2018
55600,Shipyard,2.0,4.0,120.0,120.0,11.0,6.66103,3.5,2009
195856,Bloodborne: The Card Game,3.0,5.0,30.0,45.0,14.0,6.27448,2.0408,2016
162286,Super Motherload,2.0,4.0,60.0,60.0,14.0,6.65609,2.2741,2015
128667,Samurai Sword,3.0,7.0,20.0,40.0,8.0,6.18277,1.7611,2012
408180,Shackleton Base: A Journey to the Moon,1.0,4.0,60.0,120.0,14.0,7.08259,3.9227,2024
348096,Kites,2.0,6.0,10.0,10.0,10.0,6.34664,1.0694,2022
393672,Gloomhaven: Buttons & Bugs,1.0,1.0,20.0,20.0,10.0,6.71177,3.3182,2024
223740,Bargain Quest,2.0,6.0,30.0,60.0,8.0,6.29659,2.0233,2017
1231,Bandu,2.0,8.0,15.0,45.0,7.0,6.31134,1.2842,1987
354934,Legacy of Yu,1.0,1.0,60.0,60.0,12.0,7.10991,2.8875,2023
342900,Earthborne Rangers,1.0,4.0,60.0,240.0,12.0,7.03186,3.4631,2023
352574,Fit to Print,1.0,6.0,15.0,30.0,10.0,6.62651,2.1163,2023
619,The Bottle Imp,2.0,4.0,30.0,30.0,10.0,6.29332,1.8669,1995
338957,Caesar!: Seize Rome in 20 Minutes!,1.0,2.0,20.0,20.0,14.0,6.76266,1.9435,2021
447243,Duel for Cardia,2.0,2.0,15.0,15.0,9.0,6.74894,1.7609,2025
228867,Unlock!: Mystery Adventures,1.0,6.0,45.0,75.0,10.0,6.63898,2.102,2017
154386,Medieval Academy,2.0,5.0,30.0,30.0,8.0,6.40828,1.8168,2014
218530,Tortuga 1667,2.0,9.0,20.0,40.0,12.0,6.31137,2.0465,2017
277700,Merchants Cove,1.0,4.0,60.0,90.0,14.0,6.66374,2.7462,2021
878,Wyatt Earp,2.0,4.0,30.0,45.0,8.0,6.33536,1.8462,2001
298638,Sheriff of Nottingham: 2nd Edition,3.0,6.0,60.0,60.0,14.0,6.52394,1.7045,2020
237179,Weather Machine,2.0,4.0,60.0,150.0,14.0,6.83388,4.5623,2022
35570,Tinners' Trail,3.0,4.0,60.0,90.0,13.0,6.57844,2.8286,2008
31999,TZAAR,2.0,2.0,30.0,60.0,13.0,6.87532,2.4805,2007
241477,Karak,2.0,5.0,45.0,45.0,7.0,6.46049,1.2988,2017
986,Babel,2.0,2.0,45.0,60.0,12.0,6.21609,2.405,2000
382,Heimlich & Co.,2.0,7.0,30.0,30.0,8.0,6.10784,1.4748,1984
115,I'm the Boss!,3.0,6.0,60.0,60.0,12.0,6.28629,1.966,1994
151004,Smash Up: Science Fiction Double Feature,2.0,2.0,30.0,45.0,12.0,6.55003,2.25,2014
367150,Dune: War for Arrakis,1.0,4.0,120.0,120.0,14.0,7.28345,3.6442,2024
288513,Tranquility,1.0,5.0,15.0,20.0,8.0,6.37579,1.3551,2020
168679,Flip City,1.0,4.0,30.0,50.0,8.0,5.98666,1.7411,2014
208895,New York Slice,2.0,6.0,30.0,30.0,8.0,6.22911,1.4667,2017
119591,Rialto,2.0,5.0,45.0,45.0,10.0,6.38655,2.5527,2013
270239,Moonrakers,1.0,5.0,60.0,120.0,14.0,6.77703,2.4674,2020
213266,Circle the Wagons,2.0,2.0,15.0,15.0,8.0,6.46145,1.5686,2017
406652,Compile: Main 1,2.0,2.0,20.0,30.0,14.0,6.92369,2.3875,2024
6411,Blokus 3D,2.0,4.0,15.0,20.0,7.0,6.29786,1.7513,2003
276182,Dead Reckoning,1.0,4.0,90.0,150.0,14.0,7.13406,3.4358,2022
34127,Ticket to Ride: The Card Game,2.0,4.0,30.0,30.0,8.0,5.87572,1.8791,2008
29678,Munchkin Quest,2.0,4.0,180.0,180.0,12.0,5.62135,2.5092,2008
358504,Betrayal at House on the Hill: 3rd Edition,3.0,6.0,60.0,60.0,12.0,6.52089,2.3727,2022
174973,Boss Monster 2: The Next Level,2.0,4.0,20.0,30.0,13.0,6.16822,1.8444,2015
271460,UNO Flip!,2.0,10.0,30.0,30.0,7.0,5.88505,1.2405,2019
246761,Cahoots,1.0,4.0,20.0,20.0,10.0,6.50815,1.0991,2018
440540,Take Time,2.0,4.0,30.0,30.0,10.0,6.88516,1.7755,2025
22038,Warrior Knights,2.0,6.0,120.0,240.0,12.0,6.32802,3.5102,2006
99975,Timeline: Science & Discoveries,2.0,8.0,15.0,15.0,8.0,6.24457,1.1575,2011
224272,Hellapagos,3.0,12.0,20.0,20.0,8.0,6.12364,1.3402,2017
8107,Risk: The Lord of the Rings Trilogy Edition,2.0,4.0,180.0,180.0,9.0,6.07648,2.3619,2003
60,Vinci,3.0,6.0,120.0,120.0,14.0,6.47176,2.7815,1999
21632,To Court the King,2.0,5.0,45.0,45.0,10.0,6.09026,1.7325,2006
295607,Canopy,1.0,4.0,30.0,30.0,8.0,6.56673,2.0069,2021
339906,The Hunger,2.0,6.0,60.0,60.0,12.0,6.40405,2.337,2021
146791,Shadows of Brimstone: City of the Ancients,1.0,4.0,120.0,120.0,12.0,6.86851,3.3781,2014
103,Titan,2.0,6.0,30.0,240.0,12.0,6.35086,3.4642,1980
318560,Witchstone,2.0,4.0,60.0,90.0,12.0,6.74184,2.7692,2021
71671,Yggdrasil,1.0,6.0,90.0,90.0,13.0,6.44754,2.5983,2011
85325,Kolejka,2.0,5.0,60.0,60.0,12.0,6.16731,2.0337,2011
40354,Maria,2.0,3.0,210.0,210.0,14.0,7.06154,3.5793,2009
200954,Fields of Green,2.0,4.0,45.0,45.0,12.0,6.51177,2.5963,2016
235802,Too Many Bones: Undertow,1.0,2.0,60.0,180.0,12.0,7.41398,4.0284,2018
